"application_id","applicant_name","national_id","email","income","amount","decision"
"APP-0000318","Test User 318","SYN-000000318","user318@example.test",59662.53,8625.66,"approved"
"APP-0000319","Test User 319","SYN-000000319","user319@example.test",42237.53,21879.47,"approved"
"APP-0000320","Test User 320","SYN-000000320","user320@example.test",48230.27,19312.61,"declined"
"APP-0000321","Test User 321","SYN-000000321","user321@example.test",63219.01,28246.59,"approved"
"APP-0000322","Test User 322","SYN-000000322","user322@example.test",67511.46,60112.01,"approved"
"APP-0000323","Test User 323","SYN-000000323","user323@example.test",56419.5,10913.67,"approved"
"APP-0000324","Test User 324","SYN-000000324","user324@example.test",72065.52,48564.99,"declined"
"APP-0000325","Test User 325","SYN-000000325","user325@example.test",95519.22,45800.24,"review"
"APP-0000326","Test User 326","SYN-000000326","user326@example.test",42871.93,18202.74,"approved"
"APP-0000327","Test User 327","SYN-000000327","user327@example.test",69798.89,35510.44,"approved"
"APP-0000328","Test User 328","SYN-000000328","user328@example.test",87797.26,76874.2,"declined"
"APP-0000329","Test User 329","SYN-000000329","user329@example.test",41777.79,20191.31,"approved"
"APP-0000330","Test User 330","SYN-000000330","user330@example.test",25293.31,15197.03,"approved"
"APP-0000331","Test User 331","SYN-000000331","user331@example.test",40295.84,32821.04,"review"
"APP-0000332","Test User 332","SYN-000000332","user332@example.test",63118.65,39207.96,"approved"
"APP-0000333","Test User 333","SYN-000000333","user333@example.test",47021.9,11333.01,"approved"
"APP-0000334","Test User 334","SYN-000000334","user334@example.test",101695.25,40095.07,"declined"
"APP-0000335","Test User 335","SYN-000000335","user335@example.test",56743.57,40434.4,"declined"
"APP-0000336","Test User 336","SYN-000000336","user336@example.test",21612.3,6734.9,"approved"
"APP-0000337","Test User 337","SYN-000000337","user337@example.test",67699.18,53447.71,"approved"
"APP-0000338","Test User 338","SYN-000000338","user338@example.test",40508.26,21929.35,"approved"
"APP-0000339","Test User 339","SYN-000000339","user339@example.test",36077.52,30180.53,"approved"
"APP-0000340","Test User 340","SYN-000000340","user340@example.test",34640.25,15705.08,"approved"
"APP-0000341","Test User 341","SYN-000000341","user341@example.test",83336.2,50261.41,"declined"
"APP-0000342","Test User 342","SYN-000000342","user342@example.test",29648.84,19383.7,"declined"
"APP-0000343","Test User 343","SYN-000000343","user343@example.test",31413.56,27589.33,"approved"
"APP-0000344","Test User 344","SYN-000000344","user344@example.test",26430.96,23568.82,"approved"
"APP-0000345","Test User 345","SYN-000000345","user345@example.test",37257.38,29652.2,"approved"
"APP-0000346","Test User 346","SYN-000000346","user346@example.test",81216.26,53216.71,"approved"
"APP-0000347","Test User 347","SYN-000000347","user347@example.test",48163.61,39808.31,"approved"
"APP-0000348","Test User 348","SYN-000000348","user348@example.test",44761.55,12638.6,"approved"
"APP-0000349","Test User 349","SYN-000000349","user349@example.test",46079.54,23003.03,"declined"
"APP-0000350","Test User 350","SYN-000000350","user350@example.test",41678.48,22128.13,"approved"
"APP-0000351","Test User 351","SYN-000000351","user351@example.test",50901.62,42424.17,"approved"
"APP-0000352","Test User 352","SYN-000000352","user352@example.test",75464.93,60097.14,"approved"
"APP-0000353","Test User 353","SYN-000000353","user353@example.test",83861.67,63307.1,"approved"
"APP-0000354","Test User 354","SYN-000000354","user354@example.test",42940.04,31000.39,"declined"
"APP-0000355","Test User 355","SYN-000000355","user355@example.test",58575.48,42399.69,"approved"
"APP-0000356","Test User 356","SYN-000000356","user356@example.test",58249.16,14123.33,"approved"
"APP-0000357","Test User 357","SYN-000000357","user357@example.test",49215.21,13637.95,"declined"
"APP-0000358","Test User 358","SYN-000000358","user358@example.test",43638.51,38368.21,"declined"
"APP-0000359","Test User 359","SYN-000000359","user359@example.test",38367.65,17278.31,"declined"
"APP-0000360","Test User 360","SYN-000000360","user360@example.test",49694.6,16900.6,"approved"
"APP-0000361","Test User 361","SYN-000000361","user361@example.test",21237.36,13891.76,"approved"
"APP-0000362","Test User 362","SYN-000000362","user362@example.test",28068.86,4856.99,"approved"
"APP-0000363","Test User 363","SYN-000000363","user363@example.test",42088.09,19988.85,"approved"
"APP-0000364","Test User 364","SYN-000000364","user364@example.test",21334.55,12274.04,"declined"
"APP-0000365","Test User 365","SYN-000000365","user365@example.test",77120.56,20318.46,"approved"
"APP-0000366","Test User 366","SYN-000000366","user366@example.test",43230.63,6034.69,"approved"
"APP-0000367","Test User 367","SYN-000000367","user367@example.test",35542.03,16140.1,"declined"
"APP-0000368","Test User 368","SYN-000000368","user368@example.test",23020.37,6525.83,"approved"
"APP-0000369","Test User 369","SYN-000000369","user369@example.test",19208.02,4222.5,"approved"
"APP-0000370","Test User 370","SYN-000000370","user370@example.test",34612.48,24899.2,"declined"
"APP-0000371","Test User 371","SYN-000000371","user371@example.test",59207.81,49444.96,"approved"
"APP-0000372","Test User 372","SYN-000000372","user372@example.test",37856.15,15862.77,"approved"
"APP-0000373","Test User 373","SYN-000000373","user373@example.test",34722.42,7577.7,"declined"
"APP-0000374","Test User 374","SYN-000000374","user374@example.test",67952.95,48411.64,"declined"
"APP-0000375","Test User 375","SYN-000000375","user375@example.test",27922.62,5922.76,"declined"
"APP-0000376","Test User 376","SYN-000000376","user376@example.test",29542.35,5514.75,"approved"
"APP-0000377","Test User 377","SYN-000000377","user377@example.test",73740.78,62864.41,"approved"
"APP-0000378","Test User 378","SYN-000000378","user378@example.test",21753.65,5539.09,"approved"
"APP-0000379","Test User 379","SYN-000000379","user379@example.test",86455.5,55849.73,"declined"
"APP-0000380","Test User 380","SYN-000000380","user380@example.test",62250.72,13862.48,"approved"
"APP-0000381","Test User 381","SYN-000000381","user381@example.test",35866.46,23701.5,"declined"
"APP-0000382","Test User 382","SYN-000000382","user382@example.test",14900.47,13044.27,"approved"
"APP-0000383","Test User 383","SYN-000000383","user383@example.test",31790.56,18776.92,"approved"
"APP-0000384","Test User 384","SYN-000000384","user384@example.test",61274.21,20446.72,"approved"
"APP-0000385","Test User 385","SYN-000000385","user385@example.test",23559.89,8713.11,"declined"
"APP-0000386","Test User 386","SYN-000000386","user386@example.test",26775.8,15038,"review"
"APP-0000387","Test User 387","SYN-000000387","user387@example.test",11541.47,1927.07,"approved"
"APP-0000388","Test User 388","SYN-000000388","user388@example.test",20187.41,6793.94,"review"
"APP-0000389","Test User 389","SYN-000000389","user389@example.test",44608.07,12855.18,"approved"
"APP-0000390","Test User 390","SYN-000000390","user390@example.test",23041.99,10126.61,"approved"
"APP-0000391","Test User 391","SYN-000000391","user391@example.test",53536.98,32677.32,"review"
"APP-0000392","Test User 392","SYN-000000392","user392@example.test",60634.85,28481.27,"review"
"APP-0000393","Test User 393","SYN-000000393","user393@example.test",68424.9,42441.18,"review"
"APP-0000394","Test User 394","SYN-000000394","user394@example.test",43046.95,7618.75,"approved"
"APP-0000395","Test User 395","SYN-000000395","user395@example.test",99267.01,75818.26,"approved"
"APP-0000396","Test User 396","SYN-000000396","user396@example.test",47368.32,10998.75,"approved"
"APP-0000397","Test User 397","SYN-000000397","user397@example.test",68820.23,45212.38,"review"
"APP-0000398","Test User 398","SYN-000000398","user398@example.test",61215.38,49418.03,"declined"
"APP-0000399","Test User 399","SYN-000000399","user399@example.test",45682.89,24140.42,"approved"
"APP-0000400","Test User 400","SYN-000000400","user400@example.test",53300.71,37125.46,"review"
"APP-0000401","Test User 401","SYN-000000401","user401@example.test",28883.51,16410.55,"declined"
"APP-0000402","Test User 402","SYN-000000402","user402@example.test",43412.9,28669.65,"declined"
"APP-0000403","Test User 403","SYN-000000403","user403@example.test",91892.51,73812.24,"approved"
"APP-0000404","Test User 404","SYN-000000404","user404@example.test",17972.44,12959.75,"declined"
"APP-0000405","Test User 405","SYN-000000405","user405@example.test",47115.68,19404.99,"declined"
"APP-0000406","Test User 406","SYN-000000406","user406@example.test",42319.32,6561.01,"approved"
"APP-0000407","Test User 407","SYN-000000407","user407@example.test",23925.68,17590.55,"review"
"APP-0000408","Test User 408","SYN-000000408","user408@example.test",37448.22,26303.91,"declined"
"APP-0000409","Test User 409","SYN-000000409","user409@example.test",60634.09,44266.12,"approved"
"APP-0000410","Test User 410","SYN-000000410","user410@example.test",44147.52,21130.64,"approved"
"APP-0000411","Test User 411","SYN-000000411","user411@example.test",46426.31,27049.53,"approved"
"APP-0000412","Test User 412","SYN-000000412","user412@example.test",169773.08,41167.42,"approved"
"APP-0000413","Test User 413","SYN-000000413","user413@example.test",42128.65,13345.58,"approved"
"APP-0000414","Test User 414","SYN-000000414","user414@example.test",26072.2,6608.97,"approved"
"APP-0000415","Test User 415","SYN-000000415","user415@example.test",29819.94,22161.3,"approved"
"APP-0000416","Test User 416","SYN-000000416","user416@example.test",47283.13,16892.37,"declined"
"APP-0000417","Test User 417","SYN-000000417","user417@example.test",38877.57,20590.61,"approved"
"APP-0000418","Test User 418","SYN-000000418","user418@example.test",19693.15,2070.79,"approved"
"APP-0000419","Test User 419","SYN-000000419","user419@example.test",19772.34,3320.84,"approved"
"APP-0000420","Test User 420","SYN-000000420","user420@example.test",103217.86,24961.46,"approved"
"APP-0000421","Test User 421","SYN-000000421","user421@example.test",56723.21,29834.81,"declined"
"APP-0000422","Test User 422","SYN-000000422","user422@example.test",39575.37,19582.42,"declined"
"APP-0000423","Test User 423","SYN-000000423","user423@example.test",106742.79,38068.17,"approved"
"APP-0000424","Test User 424","SYN-000000424","user424@example.test",32295.62,20227.72,"approved"
"APP-0000425","Test User 425","SYN-000000425","user425@example.test",24035.44,11993.76,"declined"
"APP-0000426","Test User 426","SYN-000000426","user426@example.test",59830.51,37362.2,"declined"
"APP-0000427","Test User 427","SYN-000000427","user427@example.test",30772.1,7136.01,"approved"
"APP-0000428","Test User 428","SYN-000000428","user428@example.test",30322.68,14273.44,"review"
"APP-0000429","Test User 429","SYN-000000429","user429@example.test",51987.11,33288.59,"approved"
"APP-0000430","Test User 430","SYN-000000430","user430@example.test",41829.11,13799.42,"approved"
"APP-0000431","Test User 431","SYN-000000431","user431@example.test",51780.5,16887.76,"approved"
"APP-0000432","Test User 432","SYN-000000432","user432@example.test",33745.57,15454.47,"declined"
"APP-0000433","Test User 433","SYN-000000433","user433@example.test",10711.01,6450.79,"declined"
"APP-0000434","Test User 434","SYN-000000434","user434@example.test",33558.74,22678.13,"approved"
"APP-0000435","Test User 435","SYN-000000435","user435@example.test",65137.58,15394.94,"approved"
"APP-0000436","Test User 436","SYN-000000436","user436@example.test",36029.6,15288.13,"approved"
"APP-0000437","Test User 437","SYN-000000437","user437@example.test",53709.95,33309.23,"review"
"APP-0000438","Test User 438","SYN-000000438","user438@example.test",22090.2,18676.49,"approved"
"APP-0000439","Test User 439","SYN-000000439","user439@example.test",25642.25,16958.97,"declined"
"APP-0000440","Test User 440","SYN-000000440","user440@example.test",64421.44,53568.86,"approved"
"APP-0000441","Test User 441","SYN-000000441","user441@example.test",22205.84,12757.43,"approved"
"APP-0000442","Test User 442","SYN-000000442","user442@example.test",30426.02,25238.65,"declined"
"APP-0000443","Test User 443","SYN-000000443","user443@example.test",24887.77,9539.76,"approved"
"APP-0000444","Test User 444","SYN-000000444","user444@example.test",39101.31,7992.41,"review"
"APP-0000445","Test User 445","SYN-000000445","user445@example.test",28013.5,8076.64,"review"
"APP-0000446","Test User 446","SYN-000000446","user446@example.test",30781.3,9986.46,"review"
"APP-0000447","Test User 447","SYN-000000447","user447@example.test",25006.47,10454,"review"
"APP-0000448","Test User 448","SYN-000000448","user448@example.test",61053.03,49982.82,"declined"
"APP-0000449","Test User 449","SYN-000000449","user449@example.test",40723.52,7375.53,"review"
"APP-0000450","Test User 450","SYN-000000450","user450@example.test",27576.27,14840.15,"approved"
"APP-0000451","Test User 451","SYN-000000451","user451@example.test",45895.62,10371.36,"approved"
"APP-0000452","Test User 452","SYN-000000452","user452@example.test",28974.3,9242.35,"approved"
"APP-0000453","Test User 453","SYN-000000453","user453@example.test",108443.01,50943.64,"approved"
"APP-0000454","Test User 454","SYN-000000454","user454@example.test",67469.7,59253.36,"declined"
"APP-0000455","Test User 455","SYN-000000455","user455@example.test",40675.2,8060.3,"approved"
"APP-0000456","Test User 456","SYN-000000456","user456@example.test",44478.83,20609.55,"declined"
"APP-0000457","Test User 457","SYN-000000457","user457@example.test",28678.02,20137.88,"approved"
"APP-0000458","Test User 458","SYN-000000458","user458@example.test",35314.16,22317.52,"approved"
"APP-0000459","Test User 459","SYN-000000459","user459@example.test",54840.5,44498.88,"review"
"APP-0000460","Test User 460","SYN-000000460","user460@example.test",110033.68,79325.18,"approved"
"APP-0000461","Test User 461","SYN-000000461","user461@example.test",40118.34,19658.29,"declined"
"APP-0000462","Test User 462","SYN-000000462","user462@example.test",24774.19,5505.27,"approved"
"APP-0000463","Test User 463","SYN-000000463","user463@example.test",26180.04,17777.93,"declined"
